DateTime,Text,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2022-06-10 04:12:21+00:00,these candid were laggard in puls asia surveys. #halalan2022 https://t.co/siqfty5tzx,en,['Halalan2022'],1,1,3,0
2022-06-10 03:49:30+00:00,here' the breakdown of @indaysara' contribut receiv and expens incurred. #halalan2022 https://t.co/dol6pvxk5i,en,['Halalan2022'],0,0,0,0
2022-06-09 22:09:38+00:00,candid and parti beat statement of contribut and expenditur (soce) deadlin #botoko #nle2022 #2022nle #halalan2022 #eleksyon2022 #phvote #bilangpilipino2022,en,"['BotoKo', 'NLE2022', '2022NLE', 'Halalan2022', 'Eleksyon2022', 'PHVote', 'BilangPilipino2022']",0,0,0,0
2022-06-09 11:38:38+00:00,"2022 ph elect - rizal' 2nd cong. district rizal' 2nd district is compos of baras, cardona, jala-jala, morong, pililla, tanay, and teresa. further away from metro manila (compar to rizal' 1st), bbm carri each town in thi district with a >30% win margin #halalan2022 https://t.co/ddenqhmvi8",en,['Halalan2022'],2,2,22,1
2022-06-09 09:01:21+00:00,…highli urban citi outsid the ncr shall not have a separ rma-rdt but shall be consolid with the relev province. #votesafepilipina #bumotoka #halalan2022 #nle2022 #satinangeleksyon,en,"['VoteSAFEPilipinas', 'BumotoKa', 'Halalan2022', 'NLE2022', 'SATINangEleksyon']",0,0,0,0
2022-06-09 05:05:03+00:00,"let' talk about north and central luzon today! rel to 2016, vp leni robredo expand her raw vote count in everi provinc in iloco region and central luzon. the revers is true in the cordillera and cagayan valley (except for batanes). #halalan2022 https://t.co/tpcuds8f1v",en,['Halalan2022'],2,17,98,2
2022-06-09 03:31:00+00:00,"""the philippin nation polic (pnp) ha record a total of 3,416 #elect gun ban violat so far as of the ban’ last day, on june 8, wednesday."" #philippin #halalan2022 #eleksyon2022 https://t.co/l2ogqbqfj",en,"['election', 'Philippines', 'Halalan2022', 'Eleksyon2022']",0,1,1,0
2022-06-09 03:30:00+00:00,"fresh, healthy, flavour japanes caviar to the world/ luxuri yet affordable! okayama-bas japanes #caviar @msfarmchozameya plan to export to #malaysia & #singapor upon obtain halal cert. on 9/5/2022. ▼for more https://t.co/wtsntjrc7o #sgj #halal #muslim #halalan2022",en,"['caviar', 'Malaysia', 'Singapore', 'SGJ', 'halal', 'Muslim', 'Halalan2022']",0,0,1,1
2022-06-08 20:40:15+00:00,"social media #disinform wa just a piec of the #halalan2022 puzzle. decad of disappoint in the #philippines’ liber democraci left the door open for the #marcos to return, 36 year after their ousting. https://t.co/p3fx1pdoyw",en,"['disinformation', 'Halalan2022', 'Philippines', 'Marcoses']",0,3,2,0
2022-06-08 14:46:10+00:00,uumm thi sound veri similar to the lead up to the #philippin elect last month! there’ a #tiktok problem affect #democracy! #halalan2022 #eleksiyon2022 #marcosduterte2022 #bbm,en,"['Philippine', 'TikTok', 'democracy', 'Halalan2022', 'eleksiyon2022', 'marcosduterte2022', 'BBM']",0,0,0,0
2022-06-08 12:40:00+00:00,#halalan2022: comelec delet file use to print ballot https://t.co/dc45dvx5l0,en,['Halalan2022'],11,9,7,2
2022-06-08 12:12:53+00:00,"(3/3) marco onli won by 220 vote in brgy. san isidro, cainta (<1% win margin). #halalan2022 #eleksyon2022 https://t.co/vvls4bpnvv",en,"['Halalan2022', 'Eleksyon2022']",0,1,18,4
2022-06-08 12:09:55+00:00,"(2/3) leni onli won 2 brgi in the rizal' 1st. both locat in binangonan on talim island. curious one of the barangay is name ""bombong"", which she won by a 3% margin (47-44). #halalan2022 #eleksyon2022 https://t.co/iurxlg3ktk",en,"['Halalan2022', 'Eleksyon2022']",3,7,37,2
2022-06-08 12:06:09+00:00,"2022 ph elect - rizal 1st cong. district rizal' 1st district compos of angono, binangonan, cainta, and taytay. sweep all but 2 brgys, bbm' perform here wa similar to hi margin in metro manila. leni perform best in cainta, lose by onli ~13%. #halalan2022 https://t.co/h18w7fv1h4",en,['Halalan2022'],2,15,64,3
2022-06-08 11:40:00+00:00,#halalan2022: comelec delet file use to print ballot https://t.co/93gp42zmuy,en,['Halalan2022'],14,12,20,11
2022-06-08 11:38:27+00:00,filipino historian rey ileto claim the #halalan2022 is “an outcom of an ongo clash of polit narr over the past 50 years.” https://t.co/jiltvvmn38,en,['Halalan2022'],0,0,0,0
2022-06-08 07:54:21+00:00,"sen. kiko pangilinan' #halalan2022 campaign expens reach p130 million, accord to hi submit soce. p21 million of total expenditur wa paid out of person funds. | via @johnsonmanabat https://t.co/yiyd50qhqb",en,['Halalan2022'],16,29,455,13
2022-06-08 07:05:52+00:00,"although these improv are encouraging, robredo could not keep up with marcos' overperform in ncr. #halalan2022",en,['Halalan2022'],3,2,93,0
2022-06-08 06:40:00+00:00,: #halalan2022 candid beat soce submiss deadlin at comelec https://t.co/qsoxi4iyvx,en,['Halalan2022'],0,1,3,0
2022-06-08 06:35:01+00:00,#halalan2022 candid beat soce submiss deadlin at comelec https://t.co/8qzuv3visb,en,['Halalan2022'],0,0,0,0
2022-06-08 04:13:48+00:00,"look: detain sen. leila de lima, who wa unsuccess in her reelect bid, spent p7.4 million for her #halalan2022 bid. her soce also show her parti liber parti did not contribut ani amount to her campaign. | via @jauhnetienn https://t.co/u3afuojqik",en,['Halalan2022'],4,12,62,2
2022-06-08 04:12:12+00:00,"look: detain sen. leila de lima, who wa unsuccess in her reelect bid, spent p7.4 million for her #halalan2022 bid. her soce also show her parti liber parti did not contribut ani amount to her campaign. https://t.co/9ofx7oavg",en,['Halalan2022'],0,2,24,2
2022-06-08 04:01:00+00:00,"""the rule of commiss on elect on polit spend have not been updat sinc the advent of social media, said univers of the #philippin commun research assist professor fatima gaw."" #elect #halalan2022 #eleksyon2022 https://t.co/sv8ovptxsz",en,"['Philippines', 'Elections', 'Halalan2022', 'Eleksyon2022']",0,0,0,0
2022-06-08 03:58:05+00:00,sara dutert soce show p216 million spent for #halalan2022 vice-presidenti campaign https://t.co/ygoegitbyy,en,['Halalan2022'],1,1,0,0
2022-06-08 03:09:54+00:00,look: vp-elect sara dutert report over p216.19 million spend for #halalan2022 campaign. her soce state she receiv p136.60m in-kind contribut from her parti & p79.58m from other sources. she claim no person fund use for the campaign. | via @jauhnetienn https://t.co/9qvt07dxfg,en,['Halalan2022'],5,9,24,6
2022-06-07 14:38:44+00:00,"mani of us had the same, but it wa pre-cognit in our case. #halalan2022",en,['Halalan2022'],0,0,0,0
2022-06-07 13:15:20+00:00,"@johnsonmanabat pacquiao' #halalan2022 expenditur top p119 million, mainli from person fund https://t.co/0x044snd6g",en,['Halalan2022'],0,2,5,0
2022-06-07 11:03:12+00:00,set a remind and be the first to listen to our new episode. #namfrel #bantayngbayan #2022nle #eleksyon2022 #halalan2022 https://t.co/4pkn25xa51,en,"['NAMFREL', 'BantayngBayan', '2022NLE', 'Eleksyon2022', 'Halalan2022']",0,3,0,0
2022-06-07 11:02:55+00:00,set a remind and be the first to listen to our new episode. #namfrel #bantayngbayan #2022nle #eleksyon2022 #halalan2022 https://t.co/4pkn25xa51,en,"['NAMFREL', 'BantayngBayan', '2022NLE', 'Eleksyon2022', 'Halalan2022']",0,0,0,0
2022-06-07 10:21:12+00:00,"look: statement of contribut and expenditur file by the camp of sen. manni pacquiao for hi #halalan2022 presidenti bid. hi campaign expens reach p119 million, accord to the submit file. | via @johnsonmanabat https://t.co/5qqgzkco5",en,['Halalan2022'],6,2,18,1
2022-06-07 09:59:57+00:00,"2022 ph elect - metro manila after publish each citi in metro manila, we are happi to share the web version map for the whole metro manila! it show detail of the result on a per barangay level. 👇👇click the link below to see!👇👇 https://t.co/9xdt4ydwj9 #halalan2022",en,['Halalan2022'],2,21,49,3
2022-06-07 09:45:26+00:00,"…philippin statist author (psa). the averag accuraci rate is comput use the percentag rate per posit as addends, then divid by 6. #votesafepilipina #bumotoka #halalan2022 #nle2022 #satinangeleksyon",en,"['VoteSAFEPilipinas', 'BumotoKa', 'Halalan2022', 'NLE2022', 'SATINangEleksyon']",0,0,3,0
2022-06-07 09:40:15+00:00,all ballot box will be return to the rma supervisori team for safekeeping. #votesafepilipina #bumotoka #halalan2022 #nle2022 #satinangeleksyon,en,"['VoteSAFEPilipinas', 'BumotoKa', 'Halalan2022', 'NLE2022', 'SATINangEleksyon']",0,0,4,0
2022-06-07 09:19:18+00:00,"i think, the outgo senat president, would becom the drug czar of the incom second marco administration, next year, 2023, after the one year ban on defeat candid in #halalan2022 from be appoint in sever gover posit ends. he may be re-appoint as",en,['Halalan2022'],1,0,0,0
2022-06-07 09:14:27+00:00,"@_katrinadomingo marco spent p623 million for #halalan2022, report no person fund use https://t.co/n0bmqyphil",en,['Halalan2022'],3,6,24,11
2022-06-07 08:37:53+00:00,"marco jr.’ soce wa file by atty. drixel dabatos, a member of hi legal team. marcos’ partido feder ng pilipina earlier file it own soce, say it spent p272 million for the #halalan2022 campaign. | via @_katrinadomingo",en,['Halalan2022'],2,4,7,0
2022-06-07 08:31:13+00:00,"look: president-elect @bongbongmarco declar spend p623.2 million for hi #halalan2022 presidenti bid. hi soce show that marco jr. did not use hi person funds, but reli on cash contribut (p371.7m) and in-kind contribut (251.4m) to mount hi campaign. https://t.co/cwbtyucatk",en,['Halalan2022'],2,1,0,4
2022-06-07 08:15:20+00:00,just present a paper @ the philippin polit scienc associ intern conference! i discuss ilocana marco critics' particip in #halalan2022 as a case of the wider phenomenon of minoritis identities' exercis of polit agenc in a hyperpolaris space. https://t.co/ts7v7cxtz1,en,['Halalan2022'],0,0,31,0
2022-06-07 02:53:05+00:00,"read: the allianc of concern teacher is ask comelec to pay the addit compens of poll worker who render overtim work dure the may 9 polls. the group say over 5,000 elig teacher have yet to receiv their payment. | via @arraperezdzmm #halalan2022 https://t.co/uk74uvzxqr",en,['Halalan2022'],0,6,7,0
2022-06-07 02:04:43+00:00,@ping2francisco @abscbnnew whi don’t they stay and enjoy the “golden years” ahead as claim by the president-elect in #halalan2022 ?,en,['Halalan2022'],1,0,2,0
2022-06-06 23:18:02+00:00,"tara, let' join na the real one and the first ngo na na-announc after the #halalan2022",en,['Halalan2022'],0,0,1,0
2022-06-06 13:06:48+00:00,"2022 ph elect - metro manila bbm swept all citi in metro manila. hi narrowest win wa in manila citi (7% win margin over isko) then marikina (10%). watch out for our tweet tomorrow, we'll be post the interact brgy-level map for the whole metro manila! #halalan2022 https://t.co/d1hqhbkbbz",en,['Halalan2022'],0,39,147,20
2022-06-06 09:54:40+00:00,…the vvpat receipts. #votesafepilipina #bumotoka #halalan2022 #nle2022 #satinangeleksyon,en,"['VoteSAFEPilipinas', 'BumotoKa', 'Halalan2022', 'NLE2022', 'SATINangEleksyon']",0,0,2,0
2022-06-06 09:24:04+00:00,"wrote a blog post on how and whi the filipino diaspora overwhelmingli vote for the son of the former dictat (garner 73% of vote abroad) -- i tri to provid some answers, but end up ask more questions. #halalan2022 #ofw",en,"['Halalan2022', 'OFW']",1,1,10,0
2022-06-06 09:09:01+00:00,"@inareformina angel say no word yet when marco jr. will file hi soce for #halalan2022: ""we have no inform on the president-elect. after all, we still have 2 day to go so it' early."" | via @_katrinadomingo",en,['Halalan2022'],1,0,0,0
2022-06-06 09:08:13+00:00,"angel say no word yet when marco jr. will file hi soce for #halalan2022: ""we have no inform on the president-elect. after all, we still have 2 day to go so it' early."" | via @_katrinadomingo",en,['Halalan2022'],1,0,0,0
2022-06-06 09:03:39+00:00,"angel say no word yet when marco jr. will file hi soce for #halalan2022 : ""we have no inform on the president-elect. after all we still have 2 day to go so it' early.""",en,['Halalan2022'],1,0,1,0
2022-06-06 02:58:01+00:00,on #marcosjr #vlog: if on lifestyl and nich content: whose fund and personnel would be use in the production? legal issu #halalan2022 https://t.co/kepmncbiwi,en,"['MarcosJr', 'vlog', 'Halalan2022']",0,0,0,0
2022-06-06 02:27:50+00:00,"president-elect @bongbongmarcos' partido feder ng pilipina (pfp) file it statement of contribut and expenditures, say the parti spent p272 million to campaign for marco in #halalan2022. | via @_katrinadomingo https://t.co/z60wefr65h",en,['Halalan2022'],61,56,147,59
2022-06-06 02:24:03+00:00,"president-elect @bongbongmarcos' partido feder ng pilipina (pfp) file it statement of contribut and expenditures, say parti spent p272 million to campaign for marco in #halalan2022",en,['Halalan2022'],1,1,0,0
2022-06-06 01:53:51+00:00,"all individu and parti that ran as candid in the 2022 elections, whether they won or not, are requir to submit their statement of contribut and expenditur (soce) to the comelec by june 8, 2022. #namfrel #bantayngbayan #2022nle #halalan2022 #eleksyon2022 https://t.co/90r0kkbuhc",en,"['NAMFREL', 'BantayNgBayan', '2022NLE', 'Halalan2022', 'Eleksyon2022']",0,5,1,0
2022-06-05 22:55:48+00:00,"@isabelmerana @iskrukutoy isn’t it great na ipinakita sa atin ni ma’am leni yung tungkol sa “recibo” becaus all we need to do now is ask for proofs, to provid us facts. but let us not be deceived, sa dami ng nakaw na yaman, they can do everything. halalan2022 is the proof of that kya let’ be careful.",en,,0,0,1,0
2022-06-05 22:23:14+00:00,@edupunay @philippinestar ok so pre @bongbongmarco spent 272 million in #halalan2022 - almost twice as he did in #halalan2016 but still way below than what mrs. robredo spent back then. nasaan na kaya soce ni madumb? puro bakasyon ha. angat buhay 🙄 https://t.co/buc7icgyck,en,"['Halalan2022', 'Halalan2016']",8,18,55,3
2022-06-05 09:40:01+00:00,"the chairperson shall notifi the assign supervisor of the result of the audit, who in turn, will report the same to the rmac. #votesafepilipina #bumotoka #halalan2022 #nle2022 #satinangeleksyon",en,"['VoteSAFEPilipinas', 'BumotoKa', 'Halalan2022', 'NLE2022', 'SATINangEleksyon']",0,1,1,0
2022-06-05 09:20:36+00:00,2022 ph elect - manila citi here is a preview of what we’v been work on. an interact web version of our manila citi map where you can see detail of the result on a per barangay level. https://t.co/hb6ih6tdr #halalan2022 #eleksyon2022 https://t.co/2sf4pmzreh,en,"['Halalan2022', 'Eleksyon2022']",3,6,47,3
2022-06-04 11:51:12+00:00,"at the tailend of #halalan2022 and as she bid farewel to her post as our vice president, it’ good to hear some thought about where did the leni robredo campaign went wrong.",en,['Halalan2022'],0,0,4,0
2022-06-04 11:06:09+00:00,- 1 copi for the domin minor polit parti - 1 copi for the ccso #votesafepilipina #bumotoka #halalan2022 #nle2022 #satinangeleksyon,en,"['VoteSAFEPilipinas', 'BumotoKa', 'Halalan2022', 'NLE2022', 'SATINangEleksyon']",1,1,1,0
2022-06-04 09:06:02+00:00,"on june 2, congress approv a bill that exempt poll worker from taxat as well as provid them with honoraria. get a rundown on all the #halalan2022 relat event with dj miggi on today’ episod of animo central!",en,['Halalan2022'],1,0,0,0
2022-06-04 06:35:07+00:00,"(7/7) there were 12 brgi that had tie (!!!) 🚨. brgys: 29, 98, 174, 178, 348, 441, 448, 549, 604, 716, 723, 758. #halalan2022 #eleksyon2022",en,"['Halalan2022', 'Eleksyon2022']",1,1,20,0
2022-06-04 06:34:42+00:00,"(6/7) leni' onli victori in the santa cruz district wa in barangay 350, which contain sm citi san lazaro and avida tower san lazaro. she receiv 54% of the vote there, win with a 27% margin. #halalan2022 #eleksyon2022 https://t.co/9s9emixhrn",en,"['Halalan2022', 'Eleksyon2022']",1,3,59,7
2022-06-04 06:33:51+00:00,(5/7) on the other hand leni lost brgy. 470 contain ust but won mani of the surround barangay by narrow margins. #halalan2022 #eleksyon2022 https://t.co/vnnuoxz7jg,en,"['Halalan2022', 'Eleksyon2022']",1,4,24,7
2022-06-04 06:33:20+00:00,"(4/7) leni wa abl to carri a lot of brgi in the southern manila area, in san andr and malat near taft avenue. she won brgy. 719 contain dlsu by about 3%. #halalan2022 #eleksyon2022 https://t.co/ghexc6lgqb",en,"['Halalan2022', 'Eleksyon2022']",1,11,77,21
2022-06-04 06:32:16+00:00,(3/7) bbm had hi best perform in binondo - chinatown. the onli area where he won a major of the vote share (51%) #halalan2022 #eleksyon2022 https://t.co/2tsfjywhmc,en,"['Halalan2022', 'Eleksyon2022']",2,3,10,8
2022-06-04 06:31:28+00:00,"(2/7) isko had hi best perform in tondo, hi home district. he onli narrowli carri it, win by around 1%. (isko 40% - bbm 39%). #halalan2022 #eleksyon2022 https://t.co/xwyrgvvyaq",en,"['Halalan2022', 'Eleksyon2022']",1,0,9,2
2022-06-04 06:30:21+00:00,2022 ph elect - manila citi (1/7) the closest race in the metro wa in manila. mayor isko lost by about 7 point to bbm. leni got 3rd with 22%. note: gma data and psa map doe not show separ data for sta mesa and san andr areas. #halalan2022 #eleksyon2022 https://t.co/ifzmw87krb,en,"['Halalan2022', 'Eleksyon2022']",2,46,155,28
2022-06-04 01:34:01+00:00,"2022 robredo (pres) vs 2016 robredo (vp) vote share map 1. swing map 2. rel to nation swing (robredo lost 7.2%, so provinc with -7.2% or less will be red, and -7.2% or more will be pink) #halalan2022🇵🇭 https://t.co/grwxuzeg7n",en,['Halalan2022'],1,1,11,0
2022-06-03 14:38:19+00:00,"ngayon, my posit is that i think, senator-elect @robinpadilla23 should be given the chanc to chair the said committee, to spearhead the process of amend such constitut sinc kasi siya lang sa mga nanalong senador sa #halalan2022 ang may platform na ganoon to radic",en,['Halalan2022'],1,0,0,0
2022-06-03 14:01:35+00:00,"the deadlin for the file of soce for the may 9, 2022 elect is on june 8. #halalan2022",en,['Halalan2022'],0,0,0,0
2022-06-03 13:52:22+00:00,"(3/3) in brgy. 98 leni onli lost to bbm by 1 vote (!!!) 🚨: 273 bbm to 272 leni. meanwhile, she fail to carri brgy. 76, which accord to the map wa the venu of the ncr south ralli along macapag blvd. leni lost by about 28% here (bbm 58.58% - leni 30.88%). #halalan2022 https://t.co/4hp968rkxh",en,['Halalan2022'],0,0,12,1
2022-06-03 13:49:38+00:00,"(2/3) brgy. 36 (leni win with 49.12% of the vote) appear to be home of two big apart complexes. in brgi 79, where leni won with 42% of the vote, faisal mangondato got third and receiv almost 22% of the vote (leni 42.4% - bbm 28.9% - mangondato - 21.9%). #halalan2022 https://t.co/mvgst67kct",en,['Halalan2022'],1,1,11,2
2022-06-03 13:46:36+00:00,2022 ph elect - pasay citi (1/3) marco won pasay citi with a >30% win margin. leni onli won two barangay in the citi (brgi 36 and 79). #halalan2022 #eleksyon2022 https://t.co/d74w2qkvfm,en,"['Halalan2022', 'Eleksyon2022']",2,7,36,4
2022-06-03 10:39:59+00:00,- one (1) origin copi shall be deposit insid the ballot box - one (1) copi for comelec - one (1) copi for the rma committe #votesafepilipina #bumotoka #halalan2022 #nle2022 #satinangeleksyon,en,"['VoteSAFEPilipinas', 'BumotoKa', 'Halalan2022', 'NLE2022', 'SATINangEleksyon']",0,1,0,0
2022-06-03 08:36:15+00:00,"2022 leyte-04 hous elect 🟦r. gomez 56% ☑️ 🟥g. larrazab 44% incumb rep. luci torres-gomez and ormoc citi mayor richard gomez switch posts, both eventu won. ->ormoc citi rep: r. gomez 58-42% mayor: l. gomez 62-37% #halalan2022 https://t.co/u576wfgbjg",en,['Halalan2022'],0,0,3,0
2022-06-02 22:08:01+00:00,"@eyeer @lenirobredo ""nagwagi tayo on so mani aspects..."" 31 million sabay sabay: talo ka at tinambakan ka mrs. robredo! for your reference, here' the offic talli of vote as canvass by both hous of congress. #halalan2022 https://t.co/qmrm6fmoo4",en,['Halalan2022'],0,2,3,0
2022-06-02 15:25:52+00:00,https://t.co/xy89ajgwqi let' hope and pray that thi initi will prosper and we will know the truth about the past elect if there wa realli manipulation. #truthmatt #halalan2022,en,"['TruthMatters', 'Halalan2022']",0,1,3,0
2022-06-02 14:12:32+00:00,vote #halalan2022 https://t.co/wgguqszni1,en,['Halalan2022'],4,4,23,0
2022-06-02 12:47:46+00:00,just exercis my right to vote #halalan2022 https://t.co/bf8qrfhq2b,en,['Halalan2022'],0,0,0,0
2022-06-02 12:43:04+00:00,the rmat' assign verifi should be present dure the whole durat of the recount. #votesafepilipina #bumotoka #halalan2022 #nle2022 #satinangeleksyon,en,"['VoteSAFEPilipinas', 'BumotoKa', 'Halalan2022', 'NLE2022', 'SATINangEleksyon']",0,0,0,0
2022-06-02 11:23:20+00:00,2022 ph elect - la piña citi bbm won la piña with over 57% of the vote. he won with >60% of the vote in 10 out of 20 brgys. leni onli won 2 brgys: pamplona do (<3%) and talon do (<2%). note: psa shapefil data for the citi is a bit odd (brgi #2 and #19) #halalan2022 https://t.co/5p88qwvav3,en,['Halalan2022'],10,20,102,32
2022-06-02 09:36:29+00:00,sunwoo vote for seventeen #halalan2022 https://t.co/upqqj5nf3b,en,['Halalan2022'],0,0,9,0
2022-06-02 06:02:41+00:00,o my god... 🙊 @sureshchavhank @sudarshannewstv @zoo_bear @sahanajparveen6 @khurshidalam442 @savemuslim8 @alfuratyalatiq @amanchopra_ @amishdevgan @rubikaliyaquat #kashmirfil #loudspeak #halalan2022 #tajmahalcontroversi https://t.co/fx0k0tpsnp,en,"['KashmirFiles', 'loudspeakers', 'Halalan2022', 'TajmahalControversy']",0,0,1,0
2022-06-01 13:43:57+00:00,"is the philippin govt. take the piss?! the actor & comedian, #robinpadilla, is gonna chair the committe on constitut amendments?! when there are highli knowledg expert alreadi available?! #itsmorefuninthephilippin #philippin #halalan2022",en,"['RobinPadilla', 'ItsMoreFunInThePhilippines', 'Philippines', 'Halalan2022']",0,0,0,0
2022-06-01 12:17:35+00:00,back in live report for the 1st time sinc #halalan2022. hi there @biancadava ♥️💚💙 https://t.co/i9v70jmeka,en,['Halalan2022'],0,0,6,0
2022-06-01 12:15:03+00:00,"at the start of the araw ng makati event, the win makati councilor for the city’ 2 district in #halalan2022 take their oath of offic administ by mayor abbi binay. among them is reelectionist councilor jhong hilario, who won a 3rd straight term. https://t.co/yj6nygitev",en,['Halalan2022'],1,0,0,0
2022-06-01 09:31:37+00:00,"(2/2) leni onli carri brgys. mervil (~12%) and don bosco (bi onli >1%). compar to the bay area and coastal brgys. she kept it rel close in brgys. bf homes, marcelo green village, and san martin de porres. #halalan2022 #eleksyon2022 https://t.co/aby1iiuabh",en,"['Halalan2022', 'Eleksyon2022']",1,3,18,3
2022-06-01 09:30:55+00:00,2022 ph elect - parañaqu citi (1/2) marco won parañaqu by about 16%. bbm carri the brgi near the bay area and coast by big margin with hi margin narrow in the interior brgi (contain multipl villag and subdivisions). #halalan2022 #eleksyon2022 https://t.co/rnbyx5nojm,en,"['Halalan2022', 'Eleksyon2022']",2,15,54,21
2022-06-01 09:00:28+00:00,"while on may 31, comelec wa urg by bacolod city’ mayor to declar “failur of elections” in their area. catch up on the latest news on #halalan2022 with dj miggi on today’ episod of animo central!",en,['Halalan2022'],2,0,0,0
2022-06-01 05:40:55+00:00,"a prophet is alway meant to speak the truth. thus, a leader who subvert the democrat institut with briberi and barefac deceit, disinformation, and falsehood, ha no moral author to demand for unity. #pilipina #halalan2022",en,"['Pilipinas', 'Halalan2022']",0,1,2,0
2022-06-01 04:01:00+00:00,"""a total of 1,310 vote-count machin (vcms) broke down on elect day and had to be replaced, the commiss on elect (comelec) report on tuesday, may 31."" #philippin #elect #halalan2022 #eleksyon2022 https://t.co/unl47avyf",en,"['Philippines', 'Elections', 'Halalan2022', 'Eleksyon2022']",0,1,0,0
2022-06-01 02:44:10+00:00,"“but the peopl who struggl against what we call totalitarian regim cannot function with queri and doubts. they, too, need certainti and simpl truth to make the multitud understand, to provok collect tears.” #themagiclibrari #halalan2022 🙃 https://t.co/oxnqenwlz5",en,"['TheMagicLibrary', 'Halalan2022']",0,0,1,0
2022-06-01 00:25:38+00:00,"just in: 1268 oav ballot came in at the philippin consul in nyc after the may 9 deadline, so these vote were not counted. comelec sent ballot out 28 day late. philippin embassi in washington dc is not allow to disclos the total us invalid ballots. why? #halalan2022",en,['Halalan2022'],4,4,11,0
2022-05-31 09:57:01+00:00,varianc between vcm count and rmat count — in no way shall the result of the rma delay the proclam of the win candid base on the result reach by the autom elect system. #votesafepilipina #bumotoka #halalan2022 #nle2022 #satinangeleksyon,en,"['VoteSAFEPilipinas', 'BumotoKa', 'Halalan2022', 'NLE2022', 'SATINangEleksyon']",0,0,1,0
2022-05-31 09:00:54+00:00,the vice presid is just as import as the presidency. here are the power and respons given to the country’ vice presid onc she assum office. #halalan2022 https://t.co/4om5perk3,en,['Halalan2022'],0,0,2,0
2022-05-31 08:06:00+00:00,manipul #halalan2022 #eleksyon2022 #phvote results🇵🇭 dem non exist 31mil + evapor dd 🦟 https://t.co/0gq6czb34v,en,"['Halalan2022', 'Eleksyon2022', 'PHVote']",0,0,1,0
2022-05-31 07:42:13+00:00,"egco also tout zero incid of media kill or actual physic harm to media worker dure #halalan2022 & credit behind it the creation of the presidenti task forc on media safeti involv polic inform officers, which he said wa a global first.",en,['Halalan2022'],0,0,0,0
2022-05-31 07:33:14+00:00,"egco also tout zero incid of media kill or actual physic harm on media worker dure #halalan2022 & credit behind it the creation of the presidenti task forc on media safeti involv polic inform officers, which he said wa a global first. https://t.co/n24ndzjpxz",en,['Halalan2022'],0,0,0,0
2022-05-31 06:43:39+00:00,"more than they like ‘boy singhot’, they hate the ‘upper class’ and their choic for the society. it’ not realli about the candid they want to lead the country, they just want the other class to fail. #halalan2022",en,['Halalan2022'],0,0,0,0
2022-05-31 02:02:07+00:00,"2022 barangay elect should push through, say carita philippin #botoko #halalan2022 #eleksyon2022 #phvote #bilangpilipino2022",en,"['BotoKo', 'Halalan2022', 'Eleksyon2022', 'PHVote', 'BilangPilipino2022']",0,0,0,0
2022-05-30 16:32:53+00:00,"#halalan2022 #neveragain ""a corrupt pre-program sd card insert to an activ termin prior to election, can flip electron tab vote of 2 candidates, re-rout one candidate' vote to the other."" - florida state univ sait lab, 2007 👉https://t.co/7cnsfhfg2d https://t.co/albzjddlci",en,"['Halalan2022', 'neveragain']",0,0,1,2
2022-05-30 13:27:54+00:00,watch @trtworld now ! @trtnexu is on with me @secandanar and @jimlaurie_asia talk #halalan2022 #philippineselect https://t.co/wus4jyev5x,en,"['Halalan2022', 'PhilippinesElections']",0,0,1,1
2022-05-30 11:24:45+00:00,"2022 ph elect - patero in the small but dens popul municip of pateros, marco won by almost 19%. unlik in neighbor taguig city, leni wa abl to carri one barangay in patero (brgy. magtanggol). #halalan2022 #eleksyon2022 https://t.co/dloqwv0o1k",en,"['Halalan2022', 'Eleksyon2022']",4,11,61,7
2022-05-30 10:56:21+00:00,"with the transit from the former to the current administr take place, a lot come and go—but fact don't! 👌 📌 read the full content here!: https://t.co/f0iccmaosh #eleksyon2022 #halalan2022 #youthvotephilippin #yvp https://t.co/a1m0rnouep",en,"['Eleksyon2022', 'Halalan2022', 'YouthVotePhilippines', 'YVP']",0,0,0,0
2022-05-30 10:06:04+00:00,if marco jr. can appoint: - a non-educ as depe chief... - a non-mediaman as pcoo chief... - a non-soci worker as dswd chief... ...then he sure as hell can appoint toni gonzaga as doh secretary. let' see if that happens. #halalan2022,en,['Halalan2022'],1,7,40,2
2022-05-30 09:41:41+00:00,let the circu begin! #halalan2022 https://t.co/wkjhludmc7,en,['Halalan2022'],0,0,0,0
2022-05-30 08:04:56+00:00,"after canvass votes, congress offici proclaim ferdinand marco jr. as the country’ president-elect and sara duterte-carpio as vice president-elect. the presidenti inaugur is set to take place on june 30. #halalan2022 https://t.co/uohoqb6lfk",en,['Halalan2022'],0,2,1,0
2022-05-30 07:15:00+00:00,comelec shut autom elect system use in #halalan2022 https://t.co/7pawbw6sfa,en,['Halalan2022'],5,3,4,5
2022-05-30 06:50:00+00:00,comelec shut autom elect system use in #halalan2022 https://t.co/jkyvmkawq7,en,['Halalan2022'],68,20,110,58
2022-05-30 06:26:30+00:00,it' basically... ivi agua vs emilia ardient vs natali alcantara vs helena montoya (red dragon) the battl of the four littl witch #wildflow #halalan2022,en,"['Wildflower', 'Halalan2022']",0,0,4,0
